ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient Criteria
2668138,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951T1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,12/02/2023,"United States, Canada",ES_1045829_MP951T1005A21M4_06162022174435_3751310,No,
2668139,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951V1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_ML951V1005A21M4_06162022174500_2076350,No,
2668141,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951T1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,12/02/2023,"United States, Canada",ES_1045829_ML951T1005A21M4_06162022174434_3090425,No,
2668142,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951T0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_MP951T0603A17M4_06162022174431_8204225,No,
2668143,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951T0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/16/2024,"United States, Canada",ES_1045829_MP951T0705A21M4_06162022174430_9972295,No,
2668144,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951T0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/16/2024,"United States, Canada",ES_1045829_ML951T0705A21M4_06162022174428_5134294,No,
2668145,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP921W1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_MP921W1155A24M4_06162022174456_2808924,No,
2668146,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921V0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,12/13/2023,"United States, Canada",ES_1045829_ML921V0703A17M4_06162022174451_6416475,No,
2668147,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951V1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_ML951V1155A24M4_06162022174439_8043796,No,
2668148,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921V0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,12/13/2023,"United States, Canada",ES_1045829_ML921V0603A17M4_06162022174447_631800,No,
2668149,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921T1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,United States,ES_1045829_ML921T1155A24M4_06162022174427_1886004,No,
2668150,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951T1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_ML951T1155A24M4_06162022174428_5161817,No,
2668152,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951V0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_ML951V0705A21M4_06162022174457_7142824,No,
2668153,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921T1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,12/13/2023,United States,ES_1045829_ML921T1005A21M4_06162022174420_973868,No,
2668156,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951T0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,12/02/2023,"United States, Canada",ES_1045829_MP951T0703A17M4_06162022174432_6445327,No,
2668157,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP921T1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,United States,ES_1045829_MP921T1155A24M4_06162022174430_947511,No,
2668158,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP921T0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,12/13/2023,United States,ES_1045829_MP921T0855A21M4_06162022174424_5381327,No,
2668160,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921T0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,12/13/2023,United States,ES_1045829_ML921T0703A17M4_06162022174406_568480,No,
2668161,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951T1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_MP951T1155A24M4_06162022174439_2371027,No,
2668162,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921T0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,12/13/2023,United States,ES_1045829_ML921T0855A21M4_06162022174418_5198023,No,
2668163,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP921T0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,United States,ES_1045829_MP921T0705A21M4_06162022174424_7179991,No,
2668164,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921V0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_ML921V0855A21M4_06162022174450_3149687,No,
2668167,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP921W1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_MP921W1005A21M4_06162022174455_2137536,No,
2668169,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP921W0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,12/13/2023,"United States, Canada",ES_1045829_MP921W0603A17M4_06162022174455_8308527,No,
2683894,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W921T1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_W921T1005A21M4_06142022003243_8481873,No,
2683901,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W951T1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,08/01/2013,01/05/2024,"United States, Canada",ES_1045829_W951T1155A24M4_06142022003244_6472633,No,
2683911,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W921T0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_W921T0855A21M4_06142022003243_4885026,No,
2683912,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W951W0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,01/10/2019,01/05/2024,"United States, Canada",ES_1045829_W951W0705A21M4_06252022004404_8852570,No,
2683915,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W951T0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,08/01/2013,01/05/2024,"United States, Canada",ES_1045829_W951T0603A17M4_06142022003238_85981,No,
2683919,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W921T1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,08/01/2013,01/05/2024,United States,ES_1045829_W921T1155A24M4_06142022003244_7185218,No,
2683920,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W921T0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,01/10/2019,01/05/2024,United States,ES_1045829_W921T0705A21M4_06142022003243_5832375,No,
2683923,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W951T0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,01/10/2019,01/05/2024,"United States, Canada",ES_1045829_W951T0705A21M4_06142022003239_9014702,No,
2683927,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W921T0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_W921T0703A17M4_06142022003243_3539357,No,
2683931,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W951T1005A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_W951T1005A21M4_06142022003239_1842130,No,
2683932,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W951T0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_W951T0855A21M4_06142022003239_242419,No,
2683933,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W951T0703A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_W951T0703A17M4_06142022003239_2575145,No,
2836501,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W951T0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_W951T0403A17M4_06142022003238_106389,No,
2836506,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W921T0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_W921T0403A17M4_06142022003243_3499897,No,
2836531,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W921W0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,01/05/2024,United States,ES_1045829_W921W0403A17M4_06252022004401_7029921,No,
2836532,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W921W0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,01/10/2019,01/05/2024,United States,ES_1045829_W921W0705A21M4_06252022004402_3320542,No,
2836533,Rheem-Ruud Manufacturing,WeatherKing,Rheem,W951W0403A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,03/20/2016,01/05/2024,"United States, Canada",ES_1045829_W951W0403A17M4_06252022004403_4939295,No,
3360561,Rheem-Ruud Manufacturing,WeatherKing,Weatherking,W962W0855A21M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_W962W0855A21M4S_05112022020509_8289481,No,
3360562,Rheem-Ruud Manufacturing,WeatherKing,Weatherking,W962W0705A21M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_W962W0705A21M4S_05112022020509_8405787,No,
3360571,Rheem-Ruud Manufacturing,WeatherKing,Weatherking,W962W0603A17M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_W962W0603A17M4S_05112022020509_4265365,No,
3360572,Rheem-Ruud Manufacturing,WeatherKing,Weatherking,W962W0703A17M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_W962W0703A17M4S_05112022020509_1542357,No,
3360573,Rheem-Ruud Manufacturing,WeatherKing,Weatherking,W962W1005A21M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_W962W1005A21M4S_05112022020509_5087252,No,
3360587,Rheem-Ruud Manufacturing,WeatherKing,Weatherking,W962W0403A17M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_W962W0403A17M4S_05112022020509_5208791,No,
3360592,Rheem-Ruud Manufacturing,WeatherKing,Weatherking,W962W1155A24M4S,,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/09/2022,01/08/2024,"United States, Canada",ES_1105998_W962W1155A24M4S_05112022020509_1235955,No,
3477895,"Rheem Sales Company, Inc.",Friedrich,Classic,FR951V0403A17UHUCAP,,,Natural Gas,All,95,Other/Proprietary,12/01/2023,05/09/2024,"United States, Canada",ES_1071043_FR951V0403A17UHUCAP_01222024093635_8036589,No,
3477896,"Rheem Sales Company, Inc.",Friedrich,Classic,FR951V0705A21UHUCAP,,,Natural Gas,All,95,Other/Proprietary,12/01/2023,05/09/2024,"United States, Canada",ES_1071043_FR951V0705A21UHUCAP_01222024093636_4100850,No,
3477897,"Rheem Sales Company, Inc.",Friedrich,Classic,FR951V1005A21UHUCAP,,,Natural Gas,All,95,Other/Proprietary,12/01/2023,05/09/2024,"United States, Canada",ES_1071043_FR951V1005A21UHUCAP_01222024093637_8196574,No,
3477913,"Rheem Sales Company, Inc.",Friedrich,Classic,FR951V0603A17UHUCAP,,,Natural Gas,All,95,Other/Proprietary,12/01/2023,05/09/2024,"United States, Canada",ES_1071043_FR951V0603A17UHUCAP_02052024111837_1296417,No,
3417815,"Rheem Sales Company, Inc.",MAINLINE,MAINLINE,ML951V0403A17UHUBAP,,,Natural Gas,All,95,Other/Proprietary,12/01/2023,03/08/2024,"United States, Canada",ES_1071043_ML951V0403A17UHUBAP_01222024094834_5969005,No,
3417816,"Rheem Sales Company, Inc.",MAINLINE,MAINLINE,ML951V0705A21UHUBAP,,,Natural Gas,All,95,Other/Proprietary,12/01/2023,05/17/2024,"United States, Canada",ES_1071043_ML951V0705A21UHUBAP_01222024094837_2966715,No,
3417817,"Rheem Sales Company, Inc.",MAINLINE,MAINLINE,ML951V1005A21UHUBAP,,,Natural Gas,All,95,Other/Proprietary,12/01/2023,05/17/2024,"United States, Canada",ES_1071043_ML951V1005A21UHUBAP_01222024094838_9922798,No,
3417818,"Rheem Sales Company, Inc.",MAINLINE,MAINLINE,MP951W0403A17UHUBAS,,,Natural Gas,All,95,Other/Proprietary,12/01/2023,03/08/2024,"United States, Canada",ES_1071043_MP951W0403A17UHUBAS_01222024094839_7343192,No,
2396364,Nortek Global HVAC,Frigidaire,G7TE-080D-V35C1,FG7TE-080D-V35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TE-080D-V35CP_09292021014707_354736,No,
2396366,Nortek Global HVAC,Frigidaire,G7TE-080D-E35C1,FG7TE-080D-E35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TE-080D-E35CP_09292021014707_6935689,No,
2396370,Nortek Global HVAC,Frigidaire,G7TE-100D-E35C1,KG7TE-100D-E35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TE-100D-E35CP_09292021014703_5623846,No,
2396372,Nortek Global HVAC,Frigidaire,G7TE-100D-E35C1,FG7TE-100D-E35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TE-100D-E35CP_09292021014703_2348766,No,
2396379,Nortek Global HVAC,Frigidaire,G7TC-120D-E45D1,KG7TC-120D-E45DP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TC-120D-E45DP_09292021014702_7401679,No,
2396383,Nortek Global HVAC,Frigidaire,G7TC-100D-V35C1,FG7TC-100D-V35CP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TC-100D-V35CP_09292021014701_6902326,No,
2396387,Nortek Global HVAC,Frigidaire,G7TC-100D-E35C1,KG7TC-100D-E35CP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TC-100D-E35CP_09292021014701_7841734,No,
2396393,Nortek Global HVAC,Frigidaire,G7TC-080D-V35C1,FG7TC-080D-V35CP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TC-080D-V35CP_09292021014700_2034739,No,
2396394,Nortek Global HVAC,Frigidaire,G7TC-080D-E35C1,KG7TC-080D-E35CP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TC-080D-E35CP_09292021014659_7558402,No,
2396402,Nortek Global HVAC,Frigidaire,G7TC-060D-V24B1,FG7TC-060D-V24BP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TC-060D-V24BP_09292021014658_5250972,No,
2396405,Nortek Global HVAC,Frigidaire,G7TC-060D-E24B1,KG7TC-060D-E24BP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TC-060D-E24BP_09292021014657_4901032,No,
2403198,Nortek Global HVAC,Frigidaire,FG7TE-035D-E23A1,FG7TE-035D-E23AP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,08/10/2021,04/22/2024,"United States, Canada",ES_1020907_FG7TE-035D-E23AP_09292021014726_1761860,No,
2403206,Nortek Global HVAC,Frigidaire,G7TN-115D-V45D1,FG7TN-115D-V45CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TN-115D-V45CP_09292021014706_5417222,No,
2403212,Nortek Global HVAC,Frigidaire,G7TN-115D-E45D1,KG7TN-115D-E45DP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TN-115D-E45DP_09292021014706_7178498,No,
2403459,Nortek Global HVAC,Frigidaire,G7TN-080D-V35C1,FG7TN-080D-V35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_FG7TN-080D-V35CP_09292021014704_1541825,No,
2403467,Nortek Global HVAC,Frigidaire,KG7TN-080D-E35C1,KG7TN-080D-E35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TN-080D-E35CP_09292021014703_3283396,No,
3477808,Nortek Global HVAC,Frigidaire,KG7TN-100D-E35C1,KG7TN-100D-E35CP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,05/09/2024,"United States, Canada",ES_1020907_KG7TN-100D-E35CP_09292021014705_8633129,No,
3477819,Nortek Global HVAC,Frigidaire,G7SD-054D-T24B1,FG7SD-054D-T24BP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/15/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-054D-T24BP_09292021014716_2669060,No,
3477824,Nortek Global HVAC,Frigidaire,G7SD-108D-T45D1,FG7SD-108D-T45DP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,02/06/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-108D-T45DP_09292021014717_9437861,No,
3477827,Nortek Global HVAC,Frigidaire,G7SD-038D-T24B1,FG7SD-038D-T24BP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/17/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-038D-T24BP_09292021014719_6049824,No,
3477833,Nortek Global HVAC,Frigidaire,G7SD-090D-T35C1,FG7SD-090D-T35CP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/17/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-090D-T35CP_09292021014721_4328890,No,
3477837,Nortek Global HVAC,Frigidaire,G7TE 060D-VB*,FG7TE-060D-V24BP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,04/13/2020,05/09/2024,"United States, Canada",ES_1020907_FG7TE-060D-V24BP_09292021014722_1305432,No,
3477842,Nortek Global HVAC,Frigidaire,G7TE 115D-45D*,FG7TE-115D-E45DP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,05/09/2024,"United States, Canada",ES_1020907_FG7TE-115D-E45DP_09292021014724_7159496,No,
3477850,Nortek Global HVAC,Frigidaire,G7TE 115D-VD*,FG7TE-115D-V45DP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,05/09/2024,"United States, Canada",ES_1020907_FG7TE-115D-V45DP_09292021014724_486648,No,
3477860,Nortek Global HVAC,Frigidaire,G7TC-120D-E45D1,FG7TC-120D-E45DP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/01/2009,05/09/2024,"United States, Canada",ES_1020907_FG7TC-120D-E45DP_02012022013115_620855,No,
3477873,Nortek Global HVAC,Frigidaire,G7SD-120*-T45D1,FG7SD-120*-T45D*,,,"Natural Gas,Propane Gas",U.S. South Only,91.2,Not Applicable,09/11/2020,05/09/2024,"United States, Canada",ES_1020907_FG7SD-120*-T45D*_05182023132546_5989851,No,
2359169,Nortek Global HVAC,Gibson,G7SD-072D-T35C*,KG7SD-072D-T35C*,,,"Natural Gas,Propane Gas",All,95,Not Applicable,02/10/2020,04/22/2024,"United States, Canada",ES_1020907_KG7SD-072D-T35C*_04082020123302_2060632,No,
2367659,Nortek Global HVAC,Gibson,G7SD-120*-T45D1,KG7SD-120*-T45D1,,,"Natural Gas,Propane Gas",U.S. South Only,91.2,Not Applicable,09/11/2020,04/22/2024,"United States, Canada",ES_1020907_KG7SD-120*-T45D1_09112020014100_2323752,No,
2389676,Nortek Global HVAC,Gibson,G7TN-060D-E24B1,KG7TN-060D-E24BP,,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/02/2019,04/22/2024,"United States, Canada",ES_1020907_KG7TN-060D-E24BP_09292021014709_8548929,No,
2392810,Nortek Global HVAC,Gibson,G7SD-120*-T45D1,KG7SD-120*-T45DP,,,"Natural Gas,Propane Gas",U.S. South Only,91.2,Not Applicable,09/11/2020,04/22/2024,"United States, Canada",ES_1020907_KG7SD-120*-T45DP_09292021014726_3065939,No,
2392816,Nortek Global HVAC,Gibson,G7SD-120D-T45D1,KG7SD-120D-T45DP,,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/11/2020,04/22/2024,"United States, Canada",ES_1020907_KG7SD-120D-T45DP_09292021014725_8728494,No,
2396307,Nortek Global HVAC,Gibson,G7SC-090D-T35C1,KG7SC-090D-T35CP,,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,01/03/2020,04/22/2024,United States,ES_1020907_KG7SC-090D-T35CP_09292021014742_6614038,No,
2668171,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951T0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,12/02/2023,"United States, Canada",ES_1045829_ML951T0855A21M4_06162022174433_4968182,No,
2668172,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921V1155A24M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_ML921V1155A24M4_06162022174451_1065190,No,
2668173,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP921T0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,United States,ES_1045829_MP921T0603A17M4_06162022174427_6886732,No,
2668174,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921T0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,United States,ES_1045829_ML921T0603A17M4_06162022174339_1183659,No,
2668175,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921V0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/16/2024,"United States, Canada",ES_1045829_ML921V0705A21M4_06162022174451_3953184,No,
2668177,Rheem-Ruud Manufacturing,MAINLINE,Mainline,MP951T0855A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,12/02/2023,"United States, Canada",ES_1045829_MP951T0855A21M4_06162022174432_1915138,No,
2668181,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML921T0705A21M4,,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,06/13/2022,05/09/2024,United States,ES_1045829_ML921T0705A21M4_06162022174415_3422334,No,
2668186,Rheem-Ruud Manufacturing,MAINLINE,Mainline,ML951T0603A17M4,,,"Natural Gas,Propane Gas",U.S. South Only,95,Not Applicable,06/13/2022,05/09/2024,"United States, Canada",ES_1045829_ML951T0603A17M4_06162022174426_473395,No,
